dataset_row,text,class
315,"""@Yankees: Down 6-1, #Yankees look to rally in the bottom of the 9th."" #RALLYCAP",0
316,RT @VadeFisse_: dont try too fuck with me &amp; got a million and TWO bitches because I will tell them all.. I PROMISE I WILL,1
317,I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey,2
318,Fucking hate my coon ahh uncle,2
319,RT @1Khariz: kim k lil sisters some hoes,1
320,Fake ass people. That's why I don't have no respect for em. Frontin ass bitches too,1
321,Work is such a bitch right now,1
322,RT @ivanrabago_: @InfamousCoryOG @_WhitePonyJr_ @EakaErick there's only like one retarded fucking beaner that does and he's a stupid ass ex&#8230;,1
323,@Pinche_Escobar too make up for your yellow chompers? #candyass,0
324,lmfaoooo RT @HarleyyyQuinn_: Wiz is a perfect example of how fame can get you bitches. He looks like your typical tweaker homeless woman.,1
325,life to great to be mad all day... bitch I'm bless move ur negativity dat way&#128073;,1
326,When ratchet bitches find out the club ain't 10$ to get in https://t.co/GeJUIY1XG0,1
327,"imagine if white people said ""my honkey"" instead of ""my nigga"" lol",1
328,Niggas with bitch tendencies..,1
329,RT @VerusFacts: How Shy People Flirt. Learn tips from the best! http://t.co/81PvuHnHaT,0
330,"fuck ray rice ,someone crack that bitch",2
331,Broner would still knock half u niccas out,1
332,"RT @TooRacist: A black man asked me ""Hey white boy, do you like niggers?""

""Well I wouldn't use that word personally"" I said, ""Like is a st&#8230;",1
333,@wboundurant92 like I said drose needs to stop being a pussy lol,1
334,@_LifeOfSin theeepp that's my bitch,1
335,"&#8220;@AshlynWynns: I'm a ""mud shark"" because I have black friends. Makes perfect sense. &#128514;&#128557;&#128514;&#128557; #idiotic&#8221; @",0
336,"RT @InNewZealand: The Knicks are still trash, Melo signed for the money he don't even care about being on a good winning team.",0
337,@HoudiniOfCod no send the fucking challenge quit being a pussy,1
338,I want to beat this bitches ass soooo bad,1
339,@Waanderlusting id chink you if you left me with blue balls,1
340,"@VinceSchilling Vince, what is the general feeling of the natives that you know in regards to the term ""redskins""? Offensive to them or not?",1
341,"&#8220;@BlueEyeBeaner: lesbian pussy taste like rainbow trout!&#8221;

#lezzzbehonest",1
342,@dannycatsteve because it's fucking retarded?,1
343,"I'm nice to everyone, but don't let this pretty smile confuse you, because i can turn to bitch in nanoseconds.",1
344,I got I.s.s Friday for refusing to give up my phone these bitches can kiss my ass cause there not getting it,1
345,@BasketballPics whoever made this twitter doesnt like the Lakers... they r making a comeback but this accnt still continues to trash talk em,0
346,@WBeezy_ call out bitch,1
347,"RT @bl0ndeB1tch_: Love really is blind, stupid cunt of a feeling.",1
348,I find a new song I like and play that hoe way more times than I should lol..,1
349,"RT @MattieTrump97: Win % since pile of trash @jairusbyrd went to New Orleans:

#Buffalo:1.000
#NewOrleans:0.0000000000000

#FuckByrd
#WhoNe&#8230;",1
350,@yeXystuSm8 @HeilSidious Because either way that makes you a bitch.,1
351,You can't spell Patrick without trick so trick or treat bitch,1
352,&#8220;@ResiDimples: I heard thigh gaps is a way of telling if a bitch pussy is loose.&#8221; What?? http://t.co/OSjVJZJXCg,1
353,U want a big titty'd hoe-dyke to wash ya rims lls RT @DickGregory I expect a chick at da bikini car wash to rid my rims of all brake dust!,1
354,&#8220;@saidtina: @uce_INA I really hate Poly bitches.&#8221; You and me both man,1
355,@DeezNutsDoe I'd hate feeling like a faggot too punk ass hoe,2
356,RT @kiii_anna: I was wearing bucket hats before you basic bitches http://t.co/9XPBV1VDN7,1
357,I haven't been called ugly once my whole life tho RT @ayylmaoanod: guys who refer to women as bitches are so ugly to me lmao u disgust me,1
358,"RT @Sexualgif: if we're dating, don't be a sensitive bitch when i insult you.. i expect to be insulted back.",1
359,RT @AIanHangover: No girl sucks dick but somehow all dudes get head. Dudes only fuck bad bitches yet all these ugly girls getting pregnant.&#8230;,1
360,@TRUESMOKERYFB im coolin you know me same ole shit different day my nig,1
361,"@marcostc__ niggas be pressed 4 pussy
it ain't nuthin
instead of worrying who dat bitch fucking 
why don't u get chu sum money",1
362,RT @LA_Everyday: @MJCANDANCE @PacDaGoat @Devoted2Mariah @BettAThanLERUNS @MzNurseBee14 @pyroballyPOOPS WTF? This BITCH sounds retarded,1
363,Because I had to accept being called a bitch every time I asserted myself. #YesAllWomen,1
364,"Lmaooo nigga said a ""Hol it down"" dyke was in the background",1
365,RT @DomBeets: Don't be afraid to let your feelings show. Unless you're a bitch.,1
366,"@KeebitHalal @LogansWarning gotta love it when the islamofascist cow tries to make a retort about age, typical muzzie idiocy",2
367,@tyg235 @italian_montana have fun losing tonight bitch,1
368,"and another one &#8220;@07Cannon: Two hoes? RT ""@xoxo_imaunicorn: y'all know what we are?! &#128514;&#128514;"" http://t.co/XI5Aod1FAo&#8221;",0
369,Arguing over a bitch with a glued on butt,1
370,RT @DS_Arrogance: Hahaha these niggas funny ask&#128128;&#128128;&#128128;RT&#8220;@1BookieG: @DS_Arrogance @HG_Shit I bet I can pull at lease 3 bitches with them &#128514;&#128514;&#8221;,1
371,"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it",0
372,"RT @fvtboy: Half the bitches that say tfti , wouldn't even go I bet.",1
373,"&#8220;@Amillinati_: Bro like I really enjoy like eating pussy from the back... It makes it more nasty, I like nasty haha &#128520;&#8221;you like eating ass 2",1
374,@Neeksbethatguy I'm already out that bitch hahaha,1
375,"Lovin hoes but thats same bitch we put the pipe in. She suckin dick, thats the same bitch you give goodnight kiss",1
376,Yes bitch you still in love in rich. She lying,1
377,"@Mr_Lewis_ @brookebrooklyn_ ohh yaa, he wants Brooke to be his pinkie toe so he can bang it on the coffee table. What a twat!! Lol",1
378,@Dirrttyydan lmaoo my phone autocorrect like a bitch..,1
379,RT @patbeeh95: @iDocLyfe Rick James ain't even slap his bitches that hard,1
380,@TrillBaIN this bitch has brain damage,1
381,RT @ZitlalyL: @Vic_Manzan0 haha doubt it did you see all them bitches you had at the track field ?&#128561;&#128561; there were soo many &#128514;&#128076;,1
382,RT @Ra_Shia: Quotable RT @ChrissiBaxter: If my man ain't appreciating me this pussy DEFINITELY IS gonna end up in another nigga mouth. You &#8230;,1
383,What do you do when you the nigga thats currently cuffin a bitch dats getting exposed? &#128514;&#128553;&#128557;&#128514;&#128514;,1
384,RT @TerryWigley_: Go fish bitch http://t.co/8xytlSF0Vt,1
385,"RT @HlGHKEY: If ya girl texts back slow you gotta hit her with the ""so who else you texting?"" Watch That bitch get more defensive than dwig&#8230;",1
386,@kieffer_jason @C_janacek07. No the fuck it doesn't it's a fucking song wtf r u talking about. Yes the fuck I can bitch,1
387,@ilovetmills faggot,1
388,bitch plz,1
389,I am legend in this bitch,1
390,RT @kohkohbxtchzz: Real bitches (like me) make sure you get some even when they not. Lol,1
391,"""No boats and hoes please thanks"" - Mom",1
392,Tell dem THOT bitches im NOT right !!,1
393,Charlie Jacobs got confused about the ice bucket challenge and instead dumped a bucket of diamonds on his head.,0
394,RT @ryancruz_: Want me to stamp bitches be saying anything to be down &#128564;,1
395,RT @SirTweak_Alot: Duncanville girls cold den a hoe,1
396,RT @ThePlanetVenus_: I'm obviously Morello from OITNB cause crazy and jealous bitch.,1
397,"Like lex so fine she can have all my hoes, imma make my husband by her a Lamborghini",1
398,Switcheroo on yo main bitch me and my nigga hell naw we don't date hoes,1
399,"If yo nigga catch you cheating, and beat yo ass in front yo lil yeah, and lil yeah don't help. You still give him pussy ladies?",1
400,"Like , hoes ain't gone be satisfied until some more bodies come up missing in Hattiesburg .. Let me be the FIRST to tell you!!!",1
401,@Dietcarmel @JLewyville &#128514;&#128514;&#128514; Idgaf man fuck them hoes ... They nice to look at but they ain't for me,1
402,I well fuck yu too bitch !,1
403,"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy.",0
404,RT @tolkienproverb: Fairy tale does not deny the existence of sorrow and failure...,0
405,"@stephen_taylor @jproskowglobal So they could complain about racial profiling I'm sure, bloody twats",1
406,@emmysetter14 dayum saterlyt shoz un bayg ho-ul,0
407,"""@ChandlerParsons: How bout them Cowboys!!!!"" Shutup pussy",1
408,stupid bitch&#8230;&#8230; count to H and get off my phone,1
409,' My baby mama trippen and that bitch can shoot &#1041653;&#1041653; .,1
410,bad bitch from lansing....she could be a model...shes a model...,1
411,Tryna save a hoe that don't wanna be saved nope nope nope not me,1
412,"@kvngkendric_ fight . Expose hoes , do some super gay shit , anything negative , since that's how society works.",1
413,Them old bytches sorry as phuck in the sack... &#171;@Mr_JSmart24 The pussy get ripe in her 30's&#187;,1
414,@alliemathews tweet but don't text back ok fag,1
415,My flow retarded &#128526;,0
416,Yo fuck the pats they are still bitches,1
417,RT @44BINKO: &#8220;@Say_Lil_Zack: I love female cops&#128525;&#8221; they b sum hoes too fuck da jakes &#128110;&#128165;&#128299;,1
418,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",1
419,RT @tommyjaster: Where da hoes at... C'Mon thru at Hatchy's in Utica TDT about to rock dis biiaaaatch. #TDTHoe #teamspade #highgang,1
420,RT @twaimz: i have never screamed so much like a little bitch just from A FUCKING VIDEO GAME IM LEAVING EARTH I-G-G-BYE,1
421,Jenna played the Weeknd &amp; Mac just looked at us like theeeese bitches..,1
422,RT @WBeezy_: Rohan a bitch yo &#128514;&#128514;,1
423,"Of course not. That means it's fajita time. RT @CorporateBarbie If I'm flat ironing? Oh, bitch. We ain't never leaving.",1
424,RT @doddynyc: ya bitches luv throwing bread crumbs on the ground and complain about the pigeons who come flocking towards ya,1
425,"RT @IEatHeartsBitch: If you tell her the dick good she gone wanna try, tell her it's wack she gone wanna see for herself. A hoe gone be a h&#8230;",1
426,Hey bitch..Adam showed up..bring more beer.,1
427,@Jwreich142 @SteveWorks4You teabaggers are extremely dumb...,1
428,@WaTch_Scenario Yeah so you better play with me ya nigger,2
429,"maddie, karissa, Ireland, cierra and I have gotten so close I'd kill a bitch for them tbh",1
430,@Im_a_Asshole_ @ImTooMuch @MyAssHoleSoWet So you gon call me a nigger because of that? Fuck wrong with you?,1
431,"RT @rickygervais: Jesus loves you, but everyone else thinks you're a right cunt.",1
432,When you catch yo bitch sending nudes to another nigga...,1
433,You can buy bitches/ho's etc tho,1
434,"RT @gotmollylove: girls really be comfortable with they dudes addressing them as ""they bitch"" I'm sorry but that will never fly with me.",1
435,"""im gonna rip that bitch apart""
""rip what apart""
""lol""",1
436,"The ""Yanks"" Are Coming: From Disparagement to Pride http://t.co/HoELpcbBg6",0
437,RT @SEMAJ_HOEE_: &#8220;@tiffanyluxride: Damn so many fake niggas &amp; bitches&#8221;,1
438,"""@jaimescudi_: ""@Tonybthrz_: ""@jaimescudi_: I swear if oomf try talking to me tomorrow.."" @"" @BarackObama"" pussy",1
439,Whos pussy is it she said richie's,1
440,"RT @ryannotsheckler: ""That shit can break you down if you lose a good girl, I guess you need a bad bitch to come around and make it up""",1
441,Jones and Iba&#241;ez are out of gas after giving it their all earlier in the first half. The call-ups should get more playing time #Yankees #MLB,0
442,"Tryna get to home like base to base to base, closet looking like planet of the bathing apes",0
443,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:",1
444,These birds messy.,0
445,Upstate hoes love down south niggas and down south females love upstate niggas,1
446,Gonna drink and talk about bitches that I've almost had.,1
447,@poak_ But then you have no idea what people's actually personalities are like maybe Pamaj has always been a cunt hahaha,1
448,City highway skyscrapers building lights yellow blue http://t.co/kOC9uYBFqV,0
449,@baaaabyshaaaay_ Ununnnn what plans? Text me niggah!!,1
450,"RT @KekePalmer: Being loud, ghetto &amp; energetic aren&#8217;t offensive things to me. I own who I am &amp; where I come from, nothing to be ashamed of &#8230;",1
451,"I'm sick and tired of the 'above the fray' crowd, 'they're all the same' crowd, the mushy moderate, the contrarian etc.Wake up pussies. #War",1
452,@rellyOnSMASH @LiveAndUncut my bitch do all that and still go out,1
453,RT @5SOS: It's the best thing ever driving past crowds of people at shows and seeing bandannas coloured hair 5sos shirts that you've made o&#8230;,0
454,"RT @BrosConfessions: ""Ate pussy for the first time today. All I have to say is ... I think I may have a new favorite food""- Michigan",1
455,Yup! RT @STheMisfit Then she got AIDs and died RT @MissBl0ndee: Jenny was a bitch! #forestgump,1
456,Jihadis Turn Washington National Cathedral Into Mosque For Friday Prayers http://t.co/4AHp4t86bP #lnyhbt #ccot #teaparty #gop #tgdn,0
457,RT @GreatNegrodamus: Lmfaoooooooooo trash ass falcants RT @PacDaGoat: LMFAOOOOOOOOOOO ya stink @BlakeDaBasedSon,1
458,RT @NFLTalkRT: RT if your team is trash,0
459,RT @dahliafoxx: sick of bitches bitching about other bitches.,1
460,@red_daddy17 @lilJohn_Fnv9 and dis wus after i offered to help faggot ass nigga get custody of his kids.... Im lowkey heated..,1
461,"RT @UrbanEngIish: ""SHARKEISHA'D"" = To lose one's face due to the brute force of a knockout punch. ""Dat bitch got sharkeisha'd""",1
462,dont acknowledge these hoes.,1
463,Sure wish my nose would stop dripping.....this sick shit is for the birds,1
464,My dog is the most adorable creature alive,0
465,"RT @AloneInMyOwnWar: Bitches always uploading pics of a famous couple doing simple shit, like holding hands talkin bout ""want this"" bitch r&#8230;",1
466,"""@BabyAnimalPics: baby monkey bathtime http://t.co/7KPWAdLF0R""
Awwwwe! This is soooo ADORABLE!",0
467,"@CokaMoschiach_ his defense is trash, and he's been rocked by Jesus Soto Karass, and Diego Chaves.",0
468,RT @oliviadesanfoot: this is very annoying to me im gonna vomit out of annoyance bc i am a little bitch,1
469,these bitches climb on me climb on me &#128523;&#128524;,1
470,I could blank all you son's of bitches out #getatme #goofy #fuckmongo #naynayismongo,1
471,""" im done with bitter bitches its a wrap for that . if you a angry bird theres a app for that """,1
472,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,0
